Time Remaining,M-652,Away Team Score,Play Team Indicator,Home Team Score,M-573,Game Score,Team Indicator,Play,Period
18:22,"MISS 3PTR by WARLICK,JORDAN",,,,,,,"MISS 3PTR by WARLICK,JORDAN",2
--,,,,,"REBOUND DEF by WEATHERFORD,MITCH",,,"REBOUND DEF by WEATHERFORD,MITCH",2
18:17,,,,,"TURNOVER  by WEATHERFORD,MITCH",,,"TURNOVER  by WEATHERFORD,MITCH",2
18:17,"STEAL  by SMITH,LUKE",,,,,,,"STEAL  by SMITH,LUKE",2
18:12,,,,,"FOUL  by DARST,DANIEL",,,"FOUL  by DARST,DANIEL",2
18:12,"MISS FT by SMITH,LUKE(fastbreak)",,,,,,,"MISS FT by SMITH,LUKE(fastbreak)",2
--,REBOUND DEADB by TEAM,,,,,,,REBOUND DEADB by TEAM,2
18:12,,,,,"SUB OUT by WEATHERFORD,MITCH",,,"SUB OUT by WEATHERFORD,MITCH",2
18:12,,,,,"SUB IN by NESTLEHUTT,JAKE",,,"SUB IN by NESTLEHUTT,JAKE",2
18:12,"GOOD FT by SMITH,LUKE(fastbreak)",29,,29,,M-652 29-29 (0),,"GOOD FT by SMITH,LUKE(fastbreak)",2
18:12,"SUB OUT by SMITH,LUKE",,,,,,,"SUB OUT by SMITH,LUKE",2
18:12,"SUB IN by BARRY,MICHAEL",,,,,,,"SUB IN by BARRY,MICHAEL",2
18:02,,,,,"MISS 3PTR by NESTLEHUTT,JAKE",,,"MISS 3PTR by NESTLEHUTT,JAKE",2
--,"REBOUND DEF by BARRY,MICHAEL",,,,,,,"REBOUND DEF by BARRY,MICHAEL",2
17:33,"MISS JUMPER by WARLICK,JORDAN",,,,,,,"MISS JUMPER by WARLICK,JORDAN",2
--,"REBOUND OFF by CRUMLY,JONNY",,,,,,,"REBOUND OFF by CRUMLY,JONNY",2
17:30,TURNOVER  by TEAM,,,,,,,TURNOVER  by TEAM,2
17:19,,29,,31 (+2),"GOOD LAYUP by GIROUX,PRESTON(in the paint)",M-573 29-31 (+2),,"GOOD LAYUP by GIROUX,PRESTON(in the paint)",2
16:50,"MISS JUMPER by BUESCHER,HUNTER",,,,,,,"MISS JUMPER by BUESCHER,HUNTER",2
--,,,,,"REBOUND DEF by BERRY,BRYCE",,,"REBOUND DEF by BERRY,BRYCE",2
16:44,,,,,"FOUL  by GIROUX,PRESTON",,,"FOUL  by GIROUX,PRESTON",2
16:44,,,,,"TURNOVER  by GIROUX,PRESTON",,,"TURNOVER  by GIROUX,PRESTON",2
16:44,,,,,"SUB OUT by GIROUX,PRESTON",,,"SUB OUT by GIROUX,PRESTON",2
16:44,,,,,"SUB IN by MCNAMARA,BRENDEN",,,"SUB IN by MCNAMARA,BRENDEN",2
16:44,"SUB OUT by BARRY,MICHAEL",,,,,,,"SUB OUT by BARRY,MICHAEL",2
16:44,"SUB IN by SMITH,LUKE",,,,,,,"SUB IN by SMITH,LUKE",2
16:29,"MISS JUMPER by CALDWELL,CAM",,,,,,,"MISS JUMPER by CALDWELL,CAM",2
16:29,,,,,"BLOCK  by MCNAMARA,BRENDEN",,,"BLOCK  by MCNAMARA,BRENDEN",2
--,REBOUND OFF by TEAM,,,,,,,REBOUND OFF by TEAM,2
16:25,"FOUL  by CALDWELL,CAM",,,,,,,"FOUL  by CALDWELL,CAM",2
16:25,"TURNOVER  by CALDWELL,CAM",,,,,,,"TURNOVER  by CALDWELL,CAM",2
16:15,,,,,"MISS JUMPER by JAMES,MAC",,,"MISS JUMPER by JAMES,MAC",2
--,"REBOUND DEF by CALDWELL,CAM",,,,,,,"REBOUND DEF by CALDWELL,CAM",2
16:00,"MISS LAYUP by CRUMLY,JONNY",,,,,,,"MISS LAYUP by CRUMLY,JONNY",2
--,,,,,"REBOUND DEF by MCNAMARA,BRENDEN",,,"REBOUND DEF by MCNAMARA,BRENDEN",2
15:48,"FOUL  by CRUMLY,JONNY",,,,,,,"FOUL  by CRUMLY,JONNY",2
15:47,,,,,TIMEOUT  by TEAM,,,TIMEOUT  by TEAM,2
15:47,"SUB OUT by CRUMLY,JONNY",,,,,,,"SUB OUT by CRUMLY,JONNY",2
15:47,"SUB IN by LEE,MATT",,,,,,,"SUB IN by LEE,MATT",2
15:47,,,,,"MISS FT by MCNAMARA,BRENDEN",,,"MISS FT by MCNAMARA,BRENDEN",2
--,,,,,REBOUND DEADB by TEAM,,,REBOUND DEADB by TEAM,2
15:47,,29,,32 (+3),"GOOD FT by MCNAMARA,BRENDEN",M-573 29-32 (+3),,"GOOD FT by MCNAMARA,BRENDEN",2
15:33,,,,,"FOUL  by JAMES,MAC",,,"FOUL  by JAMES,MAC",2
15:33,,,,,"SUB OUT by DARST,DANIEL",,,"SUB OUT by DARST,DANIEL",2
15:33,,,,,"SUB IN by LOVE,KERRY",,,"SUB IN by LOVE,KERRY",2
15:33,,,,,"SUB OUT by JAMES,MAC",,,"SUB OUT by JAMES,MAC",2
15:33,,,,,"SUB IN by GALVIN,OWEN",,,"SUB IN by GALVIN,OWEN",2
15:22,"TURNOVER  by BUESCHER,HUNTER",,,,,,,"TURNOVER  by BUESCHER,HUNTER",2
15:22,,,,,"STEAL  by GALVIN,OWEN",,,"STEAL  by GALVIN,OWEN",2
15:18,"FOUL  by CALDWELL,CAM",,,,,,,"FOUL  by CALDWELL,CAM",2
15:18,,,,,"MISS FT by LOVE,KERRY",,,"MISS FT by LOVE,KERRY",2
--,,,,,REBOUND DEADB by TEAM,,,REBOUND DEADB by TEAM,2
15:18,,29,,33 (+4),"GOOD FT by LOVE,KERRY",M-573 29-33 (+4),,"GOOD FT by LOVE,KERRY",2
15:01,"TURNOVER  by BUESCHER,HUNTER",,,,,,,"TURNOVER  by BUESCHER,HUNTER",2
15:01,,,,,"STEAL  by BERRY,BRYCE",,,"STEAL  by BERRY,BRYCE",2
15:01,,,,,"SUB OUT by BERRY,BRYCE",,,"SUB OUT by BERRY,BRYCE",2
15:01,,,,,"SUB IN by WEATHERFORD,MITCH",,,"SUB IN by WEATHERFORD,MITCH",2
14:49,,29,,35 (+6),"GOOD LAYUP by MCNAMARA,BRENDEN(in the paint)",M-573 29-35 (+6),,"GOOD LAYUP by MCNAMARA,BRENDEN(in the paint)",2
14:31,"MISS 3PTR by SMITH,LUKE",,,,,,,"MISS 3PTR by SMITH,LUKE",2
--,REBOUND DEADB by TEAM,,,,,,,REBOUND DEADB by TEAM,2
14:31,,,,,"FOUL  by GALVIN,OWEN",,,"FOUL  by GALVIN,OWEN",2
14:31,"SUB OUT by LEE,MATT",,,,,,,"SUB OUT by LEE,MATT",2
14:31,"SUB IN by HOLLOWAY,JACK",,,,,,,"SUB IN by HOLLOWAY,JACK",2
14:31,"SUB OUT by BUESCHER,HUNTER",,,,,,,"SUB OUT by BUESCHER,HUNTER",2
14:31,"SUB IN by BARRY,MICHAEL",,,,,,,"SUB IN by BARRY,MICHAEL",2
14:27,,,,,"FOUL  by LOVE,KERRY",,,"FOUL  by LOVE,KERRY",2
14:13,"TURNOVER  by CALDWELL,CAM",,,,,,,"TURNOVER  by CALDWELL,CAM",2
14:13,,,,,"STEAL  by MCNAMARA,BRENDEN",,,"STEAL  by MCNAMARA,BRENDEN",2
14:04,,,,,"FOUL  by NESTLEHUTT,JAKE",,,"FOUL  by NESTLEHUTT,JAKE",2
14:04,,,,,"TURNOVER  by NESTLEHUTT,JAKE",,,"TURNOVER  by NESTLEHUTT,JAKE",2
13:40,"GOOD JUMPER by CALDWELL,CAM(in the paint)",31,,35 (+4),,M-652 31-35 (+4),,"GOOD JUMPER by CALDWELL,CAM(in the paint)",2
13:40,,,,,"FOUL  by LOVE,KERRY",,,"FOUL  by LOVE,KERRY",2
13:40,,,,,"SUB OUT by LOVE,KERRY",,,"SUB OUT by LOVE,KERRY",2
13:40,,,,,"SUB IN by BERRY,BRYCE",,,"SUB IN by BERRY,BRYCE",2
13:40,,,,,"SUB OUT by NESTLEHUTT,JAKE",,,"SUB OUT by NESTLEHUTT,JAKE",2
13:40,,,,,"SUB IN by DARST,DANIEL",,,"SUB IN by DARST,DANIEL",2
13:40,,,,,"SUB OUT by GALVIN,OWEN",,,"SUB OUT by GALVIN,OWEN",2
13:40,,,,,"SUB IN by JAMES,MAC",,,"SUB IN by JAMES,MAC",2
13:40,"SUB OUT by WARLICK,JORDAN",,,,,,,"SUB OUT by WARLICK,JORDAN",2
13:40,"SUB IN by KNOX,JOEY",,,,,,,"SUB IN by KNOX,JOEY",2
13:40,"GOOD FT by CALDWELL,CAM",32,,35 (+3),,M-652 32-35 (+3),,"GOOD FT by CALDWELL,CAM",2
13:28,"FOUL  by HOLLOWAY,JACK",,,,,,,"FOUL  by HOLLOWAY,JACK",2
13:17,"FOUL  by SMITH,LUKE",,,,,,,"FOUL  by SMITH,LUKE",2
13:17,,32,,36 (+4),"GOOD FT by MCNAMARA,BRENDEN",M-573 32-36 (+4),,"GOOD FT by MCNAMARA,BRENDEN",2
13:17,"SUB OUT by HOLLOWAY,JACK",,,,,,,"SUB OUT by HOLLOWAY,JACK",2
13:17,"SUB IN by CRUMLY,JONNY",,,,,,,"SUB IN by CRUMLY,JONNY",2
13:17,,,,,"MISS FT by MCNAMARA,BRENDEN",,,"MISS FT by MCNAMARA,BRENDEN",2
--,"REBOUND DEF by CRUMLY,JONNY",,,,,,,"REBOUND DEF by CRUMLY,JONNY",2
13:02,,,,,"FOUL  by MCNAMARA,BRENDEN",,,"FOUL  by MCNAMARA,BRENDEN",2
13:02,,,,,"SUB OUT by MCNAMARA,BRENDEN",,,"SUB OUT by MCNAMARA,BRENDEN",2
13:02,,,,,"SUB IN by GIROUX,PRESTON",,,"SUB IN by GIROUX,PRESTON",2
13:02,"GOOD FT by CRUMLY,JONNY",33,,36 (+3),,M-652 33-36 (+3),,"GOOD FT by CRUMLY,JONNY",2
13:02,"GOOD FT by CRUMLY,JONNY",34,,36 (+2),,M-652 34-36 (+2),,"GOOD FT by CRUMLY,JONNY",2
12:44,"FOUL  by BARRY,MICHAEL",,,,,,,"FOUL  by BARRY,MICHAEL",2
12:44,,34,,37 (+3),"GOOD FT by DARST,DANIEL",M-573 34-37 (+3),,"GOOD FT by DARST,DANIEL",2
12:44,,34,,38 (+4),"GOOD FT by DARST,DANIEL",M-573 34-38 (+4),,"GOOD FT by DARST,DANIEL",2
12:28,"MISS JUMPER by KNOX,JOEY",,,,,,,"MISS JUMPER by KNOX,JOEY",2
--,,,,,REBOUND DEF by TEAM,,,REBOUND DEF by TEAM,2
12:20,,,,,"MISS 3PTR by BERRY,BRYCE",,,"MISS 3PTR by BERRY,BRYCE",2
--,"REBOUND DEF by CRUMLY,JONNY",,,,,,,"REBOUND DEF by CRUMLY,JONNY",2
12:09,"MISS 3PTR by CRUMLY,JONNY",,,,,,,"MISS 3PTR by CRUMLY,JONNY",2
--,,,,,"REBOUND DEF by DARST,DANIEL",,,"REBOUND DEF by DARST,DANIEL",2
12:00,,,,,"MISS JUMPER by BERRY,BRYCE",,,"MISS JUMPER by BERRY,BRYCE",2
--,"REBOUND DEF by CRUMLY,JONNY",,,,,,,"REBOUND DEF by CRUMLY,JONNY",2
11:42,"GOOD JUMPER by SMITH,LUKE(in the paint)",36,,38 (+2),,M-652 36-38 (+2),,"GOOD JUMPER by SMITH,LUKE(in the paint)",2
11:42,,,,,"FOUL  by GIROUX,PRESTON",,,"FOUL  by GIROUX,PRESTON",2
11:42,,,,,TIMEOUT  by TEAM,,,TIMEOUT  by TEAM,2
11:42,,,,,"SUB OUT by GIROUX,PRESTON",,,"SUB OUT by GIROUX,PRESTON",2
11:42,,,,,"SUB IN by MCNAMARA,BRENDEN",,,"SUB IN by MCNAMARA,BRENDEN",2
11:42,"SUB OUT by BARRY,MICHAEL",,,,,,,"SUB OUT by BARRY,MICHAEL",2
11:42,"SUB IN by LEE,MATT",,,,,,,"SUB IN by LEE,MATT",2
11:42,"SUB OUT by CRUMLY,JONNY",,,,,,,"SUB OUT by CRUMLY,JONNY",2
11:42,"SUB IN by BUESCHER,HUNTER",,,,,,,"SUB IN by BUESCHER,HUNTER",2
11:42,"GOOD FT by SMITH,LUKE",37,,38 (+1),,M-652 37-38 (+1),,"GOOD FT by SMITH,LUKE",2
11:29,,37,,40 (+3),"GOOD JUMPER by MCNAMARA,BRENDEN(in the paint)",M-573 37-40 (+3),,"GOOD JUMPER by MCNAMARA,BRENDEN(in the paint)",2
10:56,"GOOD LAYUP by LEE,MATT(in the paint)",39,,40 (+1),,M-652 39-40 (+1),,"GOOD LAYUP by LEE,MATT(in the paint)",2
--,"ASSIST  by SMITH,LUKE",,,,,,,"ASSIST  by SMITH,LUKE",2
10:38,,,,,"MISS 3PTR by JAMES,MAC",,,"MISS 3PTR by JAMES,MAC",2
--,"REBOUND DEF by SMITH,LUKE",,,,,,,"REBOUND DEF by SMITH,LUKE",2
10:23,"GOOD JUMPER by KNOX,JOEY(in the paint)",41 (+1),,40,,M-652 41-40 (-1),,"GOOD JUMPER by KNOX,JOEY(in the paint)",2
10:14,,,,,TIMEOUT  by TEAM,,,TIMEOUT  by TEAM,2
10:14,,,,,"SUB OUT by WEATHERFORD,MITCH",,,"SUB OUT by WEATHERFORD,MITCH",2
10:14,,,,,"SUB IN by NESTLEHUTT,JAKE",,,"SUB IN by NESTLEHUTT,JAKE",2
10:03,,,,,"TURNOVER  by NESTLEHUTT,JAKE",,,"TURNOVER  by NESTLEHUTT,JAKE",2
09:49,"MISS 3PTR by BUESCHER,HUNTER",,,,,,,"MISS 3PTR by BUESCHER,HUNTER",2
--,,,,,"REBOUND DEF by DARST,DANIEL",,,"REBOUND DEF by DARST,DANIEL",2
09:34,,,,,"TURNOVER  by BERRY,BRYCE",,,"TURNOVER  by BERRY,BRYCE",2
09:34,"STEAL  by KNOX,JOEY",,,,,,,"STEAL  by KNOX,JOEY",2
09:31,,,,,"FOUL  by JAMES,MAC",,,"FOUL  by JAMES,MAC",2
09:31,"GOOD FT by SMITH,LUKE(fastbreak)",42 (+2),,40,,M-652 42-40 (-2),,"GOOD FT by SMITH,LUKE(fastbreak)",2
09:31,,,,,"SUB OUT by JAMES,MAC",,,"SUB OUT by JAMES,MAC",2
09:31,,,,,"SUB IN by GIROUX,PRESTON",,,"SUB IN by GIROUX,PRESTON",2
09:31,,,,,"SUB OUT by MCNAMARA,BRENDEN",,,"SUB OUT by MCNAMARA,BRENDEN",2
09:31,,,,,"SUB IN by WEATHERFORD,MITCH",,,"SUB IN by WEATHERFORD,MITCH",2
09:31,"GOOD FT by SMITH,LUKE(fastbreak)",43 (+3),,40,,M-652 43-40 (-3),,"GOOD FT by SMITH,LUKE(fastbreak)",2
09:19,,,,,"MISS JUMPER by DARST,DANIEL",,,"MISS JUMPER by DARST,DANIEL",2
--,"REBOUND DEF by LEE,MATT",,,,,,,"REBOUND DEF by LEE,MATT",2
09:01,"GOOD 3PTR by CALDWELL,CAM",46 (+6),,40,,M-652 46-40 (-6),,"GOOD 3PTR by CALDWELL,CAM",2
--,"ASSIST  by KNOX,JOEY",,,,,,,"ASSIST  by KNOX,JOEY",2
08:44,,,,,"MISS 3PTR by NESTLEHUTT,JAKE",,,"MISS 3PTR by NESTLEHUTT,JAKE",2
--,,,,,"REBOUND OFF by BERRY,BRYCE",,,"REBOUND OFF by BERRY,BRYCE",2
08:36,,,,,"MISS 3PTR by BERRY,BRYCE",,,"MISS 3PTR by BERRY,BRYCE",2
--,"REBOUND DEF by LEE,MATT",,,,,,,"REBOUND DEF by LEE,MATT",2
08:04,"MISS 3PTR by KNOX,JOEY",,,,,,,"MISS 3PTR by KNOX,JOEY",2
--,REBOUND DEADB by TEAM,,,,,,,REBOUND DEADB by TEAM,2
08:04,TURNOVER  by TEAM,,,,,,,TURNOVER  by TEAM,2
08:04,,,,,"SUB OUT by DARST,DANIEL",,,"SUB OUT by DARST,DANIEL",2
08:04,,,,,"SUB IN by GALVIN,OWEN",,,"SUB IN by GALVIN,OWEN",2
07:50,,46 (+4),,42,"GOOD LAYUP by GIROUX,PRESTON(in the paint)",M-573 46-42 (-4),,"GOOD LAYUP by GIROUX,PRESTON(in the paint)",2
07:23,"MISS 3PTR by BUESCHER,HUNTER",,,,,,,"MISS 3PTR by BUESCHER,HUNTER",2
--,,,,,"REBOUND DEF by GIROUX,PRESTON",,,"REBOUND DEF by GIROUX,PRESTON",2
07:08,,,,,"MISS JUMPER by GIROUX,PRESTON",,,"MISS JUMPER by GIROUX,PRESTON",2
--,"REBOUND DEF by LEE,MATT",,,,,,,"REBOUND DEF by LEE,MATT",2
06:47,,,,,"FOUL  by GIROUX,PRESTON",,,"FOUL  by GIROUX,PRESTON",2
06:47,,,,,TIMEOUT  by TEAM,,,TIMEOUT  by TEAM,2
06:47,,,,,"SUB OUT by GIROUX,PRESTON",,,"SUB OUT by GIROUX,PRESTON",2
06:47,,,,,"SUB IN by DARST,DANIEL",,,"SUB IN by DARST,DANIEL",2
06:47,"GOOD FT by LEE,MATT",47 (+5),,42,,M-652 47-42 (-5),,"GOOD FT by LEE,MATT",2
06:47,"GOOD FT by LEE,MATT",48 (+6),,42,,M-652 48-42 (-6),,"GOOD FT by LEE,MATT",2
06:28,,,,,"MISS 3PTR by WEATHERFORD,MITCH",,,"MISS 3PTR by WEATHERFORD,MITCH",2
--,"REBOUND DEF by CALDWELL,CAM",,,,,,,"REBOUND DEF by CALDWELL,CAM",2
06:28,,,,,"FOUL  by DARST,DANIEL",,,"FOUL  by DARST,DANIEL",2
06:28,"GOOD FT by CALDWELL,CAM",49 (+7),,42,,M-652 49-42 (-7),,"GOOD FT by CALDWELL,CAM",2
06:28,"GOOD FT by CALDWELL,CAM",50 (+8),,42,,M-652 50-42 (-8),,"GOOD FT by CALDWELL,CAM",2
06:05,,,,,"MISS 3PTR by WEATHERFORD,MITCH",,,"MISS 3PTR by WEATHERFORD,MITCH",2
--,,,,,"REBOUND OFF by DARST,DANIEL",,,"REBOUND OFF by DARST,DANIEL",2
06:01,,50 (+5),,45,"GOOD 3PTR by NESTLEHUTT,JAKE",M-573 50-45 (-5),,"GOOD 3PTR by NESTLEHUTT,JAKE",2
--,,,,,"ASSIST  by DARST,DANIEL",,,"ASSIST  by DARST,DANIEL",2
05:59,,,,,TIMEOUT  by TEAM,,,TIMEOUT  by TEAM,2
05:59,,,,,"SUB OUT by GALVIN,OWEN",,,"SUB OUT by GALVIN,OWEN",2
05:59,,,,,"SUB IN by MCNAMARA,BRENDEN",,,"SUB IN by MCNAMARA,BRENDEN",2
05:59,,,,,"SUB OUT by BERRY,BRYCE",,,"SUB OUT by BERRY,BRYCE",2
05:59,,,,,"SUB IN by JAMES,MAC",,,"SUB IN by JAMES,MAC",2
05:45,"MISS LAYUP by SMITH,LUKE",,,,,,,"MISS LAYUP by SMITH,LUKE",2
--,,,,,"REBOUND DEF by MCNAMARA,BRENDEN",,,"REBOUND DEF by MCNAMARA,BRENDEN",2
05:22,,,,,"MISS 3PTR by DARST,DANIEL",,,"MISS 3PTR by DARST,DANIEL",2
--,"REBOUND DEF by LEE,MATT",,,,,,,"REBOUND DEF by LEE,MATT",2
04:58,"MISS LAYUP by LEE,MATT",,,,,,,"MISS LAYUP by LEE,MATT",2
--,,,,,"REBOUND DEF by DARST,DANIEL",,,"REBOUND DEF by DARST,DANIEL",2
04:55,"FOUL  by LEE,MATT",,,,,,,"FOUL  by LEE,MATT",2
04:55,,,,,"SUB OUT by JAMES,MAC",,,"SUB OUT by JAMES,MAC",2
04:55,,,,,"SUB IN by BERRY,BRYCE",,,"SUB IN by BERRY,BRYCE",2
04:55,"SUB OUT by LEE,MATT",,,,,,,"SUB OUT by LEE,MATT",2
04:55,"SUB IN by CRUMLY,JONNY",,,,,,,"SUB IN by CRUMLY,JONNY",2
04:55,,,,,"MISS FT by DARST,DANIEL",,,"MISS FT by DARST,DANIEL",2
--,,,,,"REBOUND OFF by DARST,DANIEL",,,"REBOUND OFF by DARST,DANIEL",2
04:53,,,,,"MISS 3PTR by NESTLEHUTT,JAKE",,,"MISS 3PTR by NESTLEHUTT,JAKE",2
--,"REBOUND DEF by SMITH,LUKE",,,,,,,"REBOUND DEF by SMITH,LUKE",2
04:26,"GOOD LAYUP by CALDWELL,CAM(in the paint)",52 (+7),,45,,M-652 52-45 (-7),,"GOOD LAYUP by CALDWELL,CAM(in the paint)",2
04:20,,52 (+5),,47,"GOOD LAYUP by MCNAMARA,BRENDEN(in the paint)",M-573 52-47 (-5),,"GOOD LAYUP by MCNAMARA,BRENDEN(in the paint)",2
--,,,,,"ASSIST  by BERRY,BRYCE",,,"ASSIST  by BERRY,BRYCE",2
03:59,"TURNOVER  by BUESCHER,HUNTER",,,,,,,"TURNOVER  by BUESCHER,HUNTER",2
03:59,,,,,"STEAL  by BERRY,BRYCE",,,"STEAL  by BERRY,BRYCE",2
03:46,"FOUL  by SMITH,LUKE",,,,,,,"FOUL  by SMITH,LUKE",2
03:46,,,,,TIMEOUT  by TEAM,,,TIMEOUT  by TEAM,2
03:46,"SUB OUT by BUESCHER,HUNTER",,,,,,,"SUB OUT by BUESCHER,HUNTER",2
03:46,"SUB IN by BARRY,MICHAEL",,,,,,,"SUB IN by BARRY,MICHAEL",2
03:46,,,,,"MISS FT by NESTLEHUTT,JAKE",,,"MISS FT by NESTLEHUTT,JAKE",2
--,"REBOUND DEF by CRUMLY,JONNY",,,,,,,"REBOUND DEF by CRUMLY,JONNY",2
03:33,"MISS 3PTR by BARRY,MICHAEL",,,,,,,"MISS 3PTR by BARRY,MICHAEL",2
--,,,,,"REBOUND DEF by NESTLEHUTT,JAKE",,,"REBOUND DEF by NESTLEHUTT,JAKE",2
03:05,,52 (+3),,49,"GOOD JUMPER by WEATHERFORD,MITCH(in the paint)",M-573 52-49 (-3),,"GOOD JUMPER by WEATHERFORD,MITCH(in the paint)",2
02:44,"MISS 3PTR by BARRY,MICHAEL",,,,,,,"MISS 3PTR by BARRY,MICHAEL",2
--,,,,,REBOUND DEF by TEAM,,,REBOUND DEF by TEAM,2
02:28,,52,,52,"GOOD 3PTR by WEATHERFORD,MITCH",M-573 52-52 (0),,"GOOD 3PTR by WEATHERFORD,MITCH",2
--,,,,,"ASSIST  by DARST,DANIEL",,,"ASSIST  by DARST,DANIEL",2
02:10,"SUB OUT by CRUMLY,JONNY",,,,,,,"SUB OUT by CRUMLY,JONNY",2
02:10,"SUB IN by LEE,MATT",,,,,,,"SUB IN by LEE,MATT",2
02:01,"MISS JUMPER by SMITH,LUKE",,,,,,,"MISS JUMPER by SMITH,LUKE",2
--,,,,,"REBOUND DEF by WEATHERFORD,MITCH",,,"REBOUND DEF by WEATHERFORD,MITCH",2
01:46,,,,,"MISS JUMPER by BERRY,BRYCE",,,"MISS JUMPER by BERRY,BRYCE",2
--,,,,,"REBOUND OFF by DARST,DANIEL",,,"REBOUND OFF by DARST,DANIEL",2
01:42,,52,,54 (+2),"GOOD LAYUP by DARST,DANIEL(in the paint)",M-573 52-54 (+2),,"GOOD LAYUP by DARST,DANIEL(in the paint)",2
01:37,TIMEOUT  by TEAM,,,,,,,TIMEOUT  by TEAM,2
01:29,,,,,"FOUL  by MCNAMARA,BRENDEN",,,"FOUL  by MCNAMARA,BRENDEN",2
01:29,"MISS FT by CALDWELL,CAM",,,,,,,"MISS FT by CALDWELL,CAM",2
--,REBOUND DEADB by TEAM,,,,,,,REBOUND DEADB by TEAM,2
01:29,"GOOD FT by CALDWELL,CAM",53,,54 (+1),,M-652 53-54 (+1),,"GOOD FT by CALDWELL,CAM",2
01:03,,,,,"MISS 3PTR by WEATHERFORD,MITCH",,,"MISS 3PTR by WEATHERFORD,MITCH",2
--,"REBOUND DEF by CALDWELL,CAM",,,,,,,"REBOUND DEF by CALDWELL,CAM",2
00:41,"GOOD JUMPER by SMITH,LUKE(in the paint)",55 (+1),,54,,M-652 55-54 (-1),,"GOOD JUMPER by SMITH,LUKE(in the paint)",2
00:41,,,,,"FOUL  by MCNAMARA,BRENDEN",,,"FOUL  by MCNAMARA,BRENDEN",2
00:41,"GOOD FT by SMITH,LUKE",56 (+2),,54,,M-652 56-54 (-2),,"GOOD FT by SMITH,LUKE",2
00:25,"FOUL  by LEE,MATT",,,,,,,"FOUL  by LEE,MATT",2
00:25,,,,,"SUB OUT by NESTLEHUTT,JAKE",,,"SUB OUT by NESTLEHUTT,JAKE",2
00:25,,,,,"SUB IN by JAMES,MAC",,,"SUB IN by JAMES,MAC",2
00:25,"SUB OUT by LEE,MATT",,,,,,,"SUB OUT by LEE,MATT",2
00:25,"SUB IN by CRUMLY,JONNY",,,,,,,"SUB IN by CRUMLY,JONNY",2
00:25,,56 (+1),,55,"GOOD FT by BERRY,BRYCE",M-573 56-55 (-1),,"GOOD FT by BERRY,BRYCE",2
00:25,TIMEOUT  by TEAM,,,,,,,TIMEOUT  by TEAM,2
00:25,,56,,56,"GOOD FT by BERRY,BRYCE",M-573 56-56 (0),,"GOOD FT by BERRY,BRYCE",2
00:25,"SUB OUT by BARRY,MICHAEL",,,,,,,"SUB OUT by BARRY,MICHAEL",2
00:25,"SUB IN by BUESCHER,HUNTER",,,,,,,"SUB IN by BUESCHER,HUNTER",2
00:01,"FOUL  by CALDWELL,CAM",,,,,,,"FOUL  by CALDWELL,CAM",2
00:01,"TURNOVER  by CALDWELL,CAM",,,,,,,"TURNOVER  by CALDWELL,CAM",2
00:01,,,,,TIMEOUT  by TEAM,,,TIMEOUT  by TEAM,2
04:31,"TURNOVER  by BUESCHER,HUNTER",,,,,,,"TURNOVER  by BUESCHER,HUNTER",3
04:31,,,,,"STEAL  by BERRY,BRYCE",,,"STEAL  by BERRY,BRYCE",3
04:12,,56,,59 (+3),"GOOD 3PTR by DARST,DANIEL",M-573 56-59 (+3),,"GOOD 3PTR by DARST,DANIEL",3
--,,,,,"ASSIST  by BERRY,BRYCE",,,"ASSIST  by BERRY,BRYCE",3
03:55,"MISS 3PTR by SMITH,LUKE",,,,,,,"MISS 3PTR by SMITH,LUKE",3
--,,,,,"REBOUND DEF by DARST,DANIEL",,,"REBOUND DEF by DARST,DANIEL",3
03:35,,,,,"MISS LAYUP by JAMES,MAC",,,"MISS LAYUP by JAMES,MAC",3
03:35,"BLOCK  by BUESCHER,HUNTER",,,,,,,"BLOCK  by BUESCHER,HUNTER",3
--,,,,,REBOUND OFF by TEAM,,,REBOUND OFF by TEAM,3
03:28,,,,,"MISS JUMPER by DARST,DANIEL",,,"MISS JUMPER by DARST,DANIEL",3
03:28,"BLOCK  by KNOX,JOEY",,,,,,,"BLOCK  by KNOX,JOEY",3
--,"REBOUND DEF by SMITH,LUKE",,,,,,,"REBOUND DEF by SMITH,LUKE",3
03:22,,,,,"FOUL  by JAMES,MAC",,,"FOUL  by JAMES,MAC",3
03:22,"GOOD FT by SMITH,LUKE(fastbreak)",57,,59 (+2),,M-652 57-59 (+2),,"GOOD FT by SMITH,LUKE(fastbreak)",3
03:22,,,,,"SUB OUT by MCNAMARA,BRENDEN",,,"SUB OUT by MCNAMARA,BRENDEN",3
03:22,,,,,"SUB IN by GALVIN,OWEN",,,"SUB IN by GALVIN,OWEN",3
03:22,"MISS FT by SMITH,LUKE(fastbreak)",,,,,,,"MISS FT by SMITH,LUKE(fastbreak)",3
--,,,,,"REBOUND DEF by DARST,DANIEL",,,"REBOUND DEF by DARST,DANIEL",3
03:07,,,,,"MISS JUMPER by GALVIN,OWEN",,,"MISS JUMPER by GALVIN,OWEN",3
--,,,,,"REBOUND OFF by DARST,DANIEL",,,"REBOUND OFF by DARST,DANIEL",3
03:02,,,,,"MISS JUMPER by DARST,DANIEL",,,"MISS JUMPER by DARST,DANIEL",3
03:02,"BLOCK  by CALDWELL,CAM",,,,,,,"BLOCK  by CALDWELL,CAM",3
